,author,author_detail,authors,categories,guidislink,id,link,links,media_content,published,published_parsed,summary,summary_detail,tags,title,title_detail
57,Página/12,{'name': 'Página/12'},[{'name': 'Página/12'}],normal,False,https://www.pagina12.com.arundefined,https://www.pagina12.com.arundefined,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.arundefined'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/cerveza-kunstmann16x9.jpg?itok=2Ezy3f3h', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/cerveza-kunstmann16x9.jpg?itok=2Ezy3f3h', 'type': 'image/jpeg', 'medium': 'image'}]","Tue, 27 Aug 2019 18:58:44 GMT","time.struct_time(tm_year=2019, tm_mon=8, tm_mday=27, tm_hour=18, tm_min=58, tm_sec=44, tm_wday=1, tm_yday=239, tm_isdst=0)",| Más de 250 invitados vivieron una noche con la mejor cerveza craft y música,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Más de 250 invitados vivieron una noche con la mejor cerveza craft y música'}","[{'term': 'normal', 'scheme': None, 'label': None}]",Cerveza Kunstmann celebró la temporada de invierno,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Cerveza Kunstmann celebró la temporada de invierno'}"
58,Página/12,{'name': 'Página/12'},[{'name': 'Página/12'}],normal,False,https://www.pagina12.com.arundefined,https://www.pagina12.com.arundefined,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.arundefined'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/1_82.jpg?itok=mHf1GCvL', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/1_82.jpg?itok=mHf1GCvL', 'type': 'image/jpeg', 'medium': 'image'}]","Tue, 03 Sep 2019 19:22:05 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=3, tm_hour=19, tm_min=22, tm_sec=5, tm_wday=1, tm_yday=246, tm_isdst=0)",| Agustín D’Attellis analiza cómo será la jornada del martes en el mercado.,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Agustín D’Attellis analiza cómo será la jornada del martes en el mercado.'}","[{'term': 'normal', 'scheme': None, 'label': None}]",Interna en el FMI por el último desembolso para Argentina,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Interna en el FMI por el último desembolso para Argentina'}"
59,Página/12,{'name': 'Página/12'},[{'name': 'Página/12'}],normal,False,https://www.pagina12.com.arundefined,https://www.pagina12.com.arundefined,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.arundefined'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/2_55.jpg?itok=X9wpNcSF', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/2_55.jpg?itok=X9wpNcSF', 'type': 'image/jpeg', 'medium': 'image'}]","Tue, 03 Sep 2019 19:22:05 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=3, tm_hour=19, tm_min=22, tm_sec=5, tm_wday=1, tm_yday=246, tm_isdst=0)",| El humor de Sebastián Fernández,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| El humor de Sebastián Fernández'}","[{'term': 'normal', 'scheme': None, 'label': None}]",Entrevista exclusiva al Cepo,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Entrevista exclusiva al Cepo'}"
60,Página/12,{'name': 'Página/12'},[{'name': 'Página/12'}],normal,False,https://www.pagina12.com.arundefined,https://www.pagina12.com.arundefined,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.arundefined'}, {'length': '0', 'type': 'image/jpeg', 'href': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/3_80.jpg?itok=ZFqd0BLM', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/3_80.jpg?itok=ZFqd0BLM', 'type': 'image/jpeg', 'medium': 'image'}]","Tue, 03 Sep 2019 19:22:05 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=3, tm_hour=19, tm_min=22, tm_sec=5, tm_wday=1, tm_yday=246, tm_isdst=0)",| La mirada de la economista Julia Strada,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| La mirada de la economista Julia Strada'}","[{'term': 'normal', 'scheme': None, 'label': None}]","""Hicieron todo para destruir el consumo""","{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '""Hicieron todo para destruir el consumo""'}"
61,Página/12,{'name': 'Página/12'},[{'name': 'Página/12'}],normal,False,https://www.pagina12.com.arundefined,https://www.pagina12.com.arundefined,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.arundefined'}, {'length': '0', 'type': 'image/png', 'href': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/nota-1_7.png?itok=SXGFq0z-', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/nota-1_7.png?itok=SXGFq0z-', 'type': 'image/png', 'medium': 'image'}]","Tue, 03 Sep 2019 14:03:39 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=3, tm_hour=14, tm_min=3, tm_sec=39, tm_wday=1, tm_yday=246, tm_isdst=0)",| El Frente de Todos sumaría cinco lugares nuevos,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| El Frente de Todos sumaría cinco lugares nuevos'}","[{'term': 'normal', 'scheme': None, 'label': None}]",El Frente de Todos sumaría cinco lugares nuevos,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'El Frente de Todos sumaría cinco lugares nuevos'}"
62,Página/12,{'name': 'Página/12'},[{'name': 'Página/12'}],normal,False,https://www.pagina12.com.arundefined,https://www.pagina12.com.arundefined,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.arundefined'}, {'length': '0', 'type': 'image/png', 'href': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/nota-2_8.png?itok=ek94aggE', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/nota-2_8.png?itok=ek94aggE', 'type': 'image/png', 'medium': 'image'}]","Tue, 03 Sep 2019 14:03:39 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=3, tm_hour=14, tm_min=3, tm_sec=39, tm_wday=1, tm_yday=246, tm_isdst=0)",| Datos de la Dirección de Estadística y Censos de la Ciudad,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Datos de la Dirección de Estadística y Censos de la Ciudad'}","[{'term': 'normal', 'scheme': None, 'label': None}]",Más de la mitad de los porteños está en pareja,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Más de la mitad de los porteños está en pareja'}"
63,Página/12,{'name': 'Página/12'},[{'name': 'Página/12'}],normal,False,https://www.pagina12.com.arundefined,https://www.pagina12.com.arundefined,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.arundefined'}, {'length': '0', 'type': 'image/png', 'href': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/nota-3_8.png?itok=CeNY6REy', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/nota-3_8.png?itok=CeNY6REy', 'type': 'image/png', 'medium': 'image'}]","Tue, 03 Sep 2019 14:03:39 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=3, tm_hour=14, tm_min=3, tm_sec=39, tm_wday=1, tm_yday=246, tm_isdst=0)","| “Vacía la heladera, vacío el corazón”","{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| “Vacía la heladera, vacío el corazón”'}","[{'term': 'normal', 'scheme': None, 'label': None}]",El rap para Macri que cantan dos nenes en el subte,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'El rap para Macri que cantan dos nenes en el subte'}"
64,Página/12,{'name': 'Página/12'},[{'name': 'Página/12'}],normal,False,https://www.pagina12.com.arundefined,https://www.pagina12.com.arundefined,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.arundefined'}, {'length': '0', 'type': 'image/png', 'href': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/captura-de-pantalla-2019-09-02-a-la-s-12-13-56.png?itok=6ykK9LTr', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/captura-de-pantalla-2019-09-02-a-la-s-12-13-56.png?itok=6ykK9LTr', 'type': 'image/png', 'medium': 'image'}]","Mon, 02 Sep 2019 15:40:36 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=2, tm_hour=15, tm_min=40, tm_sec=36, tm_wday=0, tm_yday=245, tm_isdst=0)",| Documental de Diego Musiak sobre la deuda,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Documental de Diego Musiak sobre la deuda'}","[{'term': 'normal', 'scheme': None, 'label': None}]",La mayor estafa al pueblo argentino,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'La mayor estafa al pueblo argentino'}"
65,Página/12,{'name': 'Página/12'},[{'name': 'Página/12'}],normal,False,https://www.pagina12.com.arundefined,https://www.pagina12.com.arundefined,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.arundefined'}, {'length': '0', 'type': 'image/png', 'href': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/captura-de-pantalla-2019-09-02-a-la-s-12-19-05.png?itok=aUkB7j7n', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/captura-de-pantalla-2019-09-02-a-la-s-12-19-05.png?itok=aUkB7j7n', 'type': 'image/png', 'medium': 'image'}]","Mon, 02 Sep 2019 15:40:36 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=2, tm_hour=15, tm_min=40, tm_sec=36, tm_wday=0, tm_yday=245, tm_isdst=0)",| Cortometraje presentado por UMET,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Cortometraje presentado por UMET'}","[{'term': 'normal', 'scheme': None, 'label': None}]",Crisis,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Crisis'}"
66,Página/12,{'name': 'Página/12'},[{'name': 'Página/12'}],normal,False,https://www.pagina12.com.arundefined,https://www.pagina12.com.arundefined,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.pagina12.com.arundefined'}, {'length': '0', 'type': 'image/png', 'href': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/captura-de-pantalla-2019-09-02-a-la-s-12-39-32.png?itok=LMTS7i7M', 'rel': 'enclosure'}]","[{'url': 'https://images.pagina12.com.ar/styles/width470/public/rest_images/captura-de-pantalla-2019-09-02-a-la-s-12-39-32.png?itok=LMTS7i7M', 'type': 'image/png', 'medium': 'image'}]","Mon, 02 Sep 2019 15:40:36 GMT","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=2, tm_hour=15, tm_min=40, tm_sec=36, tm_wday=0, tm_yday=245, tm_isdst=0)",| Especial de OctubreTV,"{'type': 'text/html', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': '| Especial de OctubreTV'}","[{'term': 'normal', 'scheme': None, 'label': None}]",Artistas Argentinos,"{'type': 'text/plain', 'language': None, 'base': 'https://www.pagina12.com.ar/rss/portada', 'value': 'Artistas Argentinos'}"
